""," ","std 1","std 2","std 3","std 4","bl","GOXQC1","115","116","117","118","119","120","121","122","GOXQC2","123","124","125","126","127","128","129","130","GOXQC3","131","132","133","134","135","136","137","138","GOXQC4","139","140","141","142","143","144","145","146","GOXQC5","147","148","149","150","151","152","153","154","GOXQC6","155","156","157","158","159","160","161","162","GOXQC7","163","164","165","166","167","168","169","GOXQC8","std 1","std 2","std 3","std 4"
"1",NA,"0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"2","Sample Name","1A12","1B12","1C12","1D12","1D11","1A10","1A1","1B1","1C1","1D1","1.00E+01","1F1","1G1","1H1","1B10","1A2","1B2","1C2","1D2","1.00E+02","1F2","1G2","1H2","1C10","1A3","1B3","1C3","1D3","1.00E+03","1F3","1G3","1H3","1D10","1A4","1B4","1C4","1D4","1.00E+04","1F4","1G4","1H4","1.00E+10","1A5","1B5","1C5","1D5","1.00E+05","1F5","1G5","1H5","1F10","1A6","1B6","1C6","1D6","1.00E+06","1F6","1G6","1H6","1G10","1A7","1B7","1C7","1D7","1.00E+07","1F7","1G7","1H10","1.00E+12","1F12","1G12","1H12"
"3","Diameter","inj1","inj2","inj3","inj4","inj5","inj6","inj7","inj8","inj9","inj10","inj11","inj12","inj13","inj14","inj15","inj16","inj17","inj18","inj19","inj20","inj21","inj22","inj23","inj24","inj25","inj26","inj27","inj28","inj29","inj30","inj31","inj32","inj33","inj34","inj35","inj36","inj37","inj38","inj39","inj40","inj41","inj42","inj43","inj44","inj45","inj46","inj47","inj48","inj49","inj50","inj51","inj52","inj53","inj54","inj55","inj56","inj57","inj58","inj59","inj60","inj61","inj62","inj63","inj64","inj65","inj66","inj67","inj68","inj69","inj70","inj71","inj72"
"913","18.295699","0","0","0","0","0","0","0.660175925546341","0.330087962773171","0.660175925546341","0.660175925546341","0.330087962773171","0.660175925546341","1.32035185109268","0.330087962773171","0","0.990263888319512","1.32035185109268","0.990263888319512","1.32035185109268","0","0.330087962773171","0.990263888319512","0.990263888319512","0.330087962773171","0.660175925546341","0.330087962773171","0","0.660175925546341","0.990263888319512","0.990263888319512","0","1.98052777663902","0.330087962773171","1.98052777663902","1.32035185109268","0.330087962773171","0.660175925546341","0.990263888319512","0.660175925546341","1.65043981386585","0.330087962773171","0.330087962773171","0","0.990263888319512","0.990263888319512","0.660175925546341","0.330087962773171","1.32035185109268","0.330087962773171","0.990263888319512","0","0.660175925546341","0","0.330087962773171","0.330087962773171","0.330087962773171","1.32035185109268","0","1.98052777663902","0.330087962773171","1.32035185109268","0.660175925546341","0","0.990263888319512","0.330087962773171","1.65043981386585","0.990263888319512","0","0.330087962773171","0","0","0"
"914","18.318137","0","0","0","0","0","0","1.31864408787006","1.31864408787006","0.329661021967515","1.31864408787006","0","0.659322043935029","1.31864408787006","0.659322043935029","0.329661021967515","0.659322043935029","1.64830510983757","0.659322043935029","0.988983065902544","0.329661021967515","0","0.988983065902544","1.31864408787006","0","0.988983065902544","1.97796613180509","0","0.659322043935029","0.988983065902544","1.64830510983757","1.31864408787006","1.64830510983757","0","0.329661021967515","0.659322043935029","0.988983065902544","0.988983065902544","1.31864408787006","0.988983065902544","0.988983065902544","0.988983065902544","0.329661021967515","1.64830510983757","0.329661021967515","1.31864408787006","0.988983065902544","0.329661021967515","0.988983065902544","1.64830510983757","0.659322043935029","0","0.988983065902544","0.659322043935029","0.659322043935029","0.659322043935029","0","0.329661021967515","1.31864408787006","0.329661021967515","0","0.659322043935029","0","0.659322043935029","1.31864408787006","0.659322043935029","0.329661021967515","0","0.329661021967515","0.329661021967515","0.329661021967515","0","0.329661021967515"
"915","18.340779","0","0","0","0","0","0","0.329232507203465","0.987697521610396","1.31693002881386","1.31693002881386","0.329232507203465","0.329232507203465","0.65846501440693","0.65846501440693","0.329232507203465","0.329232507203465","0.987697521610396","0.329232507203465","0.329232507203465","0.329232507203465","1.64616253601733","0.329232507203465","0.329232507203465","0","0.65846501440693","0.987697521610396","0.65846501440693","1.97539504322079","0.65846501440693","1.31693002881386","0.329232507203465","1.31693002881386","0","0.329232507203465","0.329232507203465","0.987697521610396","0.65846501440693","0.329232507203465","0.987697521610396","0.65846501440693","0.987697521610396","0","0.987697521610396","0.65846501440693","1.31693002881386","0.329232507203465","0.329232507203465","0.329232507203465","0.329232507203465","0.987697521610396","0","0.987697521610396","1.31693002881386","0.65846501440693","0.65846501440693","0.987697521610396","0.329232507203465","0.329232507203465","0","0.329232507203465","0.329232507203465","0.987697521610396","0.329232507203465","0.329232507203465","0.329232507203465","0.987697521610396","0.329232507203465","0.65846501440693","0","0","0.329232507203465","0"
"916","18.363622","0","0","0","0","0","0","1.64401262399577","1.31521009919661","0.657605049598306","1.31521009919661","0.657605049598306","0.986407574397459","1.31521009919661","0.328802524799153","0.328802524799153","0.328802524799153","1.31521009919661","0.328802524799153","0.328802524799153","0.657605049598306","0.657605049598306","0.986407574397459","1.97281514879492","0","0.328802524799153","0.657605049598306","1.31521009919661","0.657605049598306","0.986407574397459","0.986407574397459","0.328802524799153","0.657605049598306","0.657605049598306","1.31521009919661","0.328802524799153","0.986407574397459","0.328802524799153","1.31521009919661","0.657605049598306","0.657605049598306","2.30161767359407","0","0.328802524799153","0.986407574397459","0.657605049598306","0.328802524799153","0.657605049598306","0","1.97281514879492","0.657605049598306","0.328802524799153","0.986407574397459","0.328802524799153","0.328802524799153","0","0.986407574397459","0.986407574397459","0.328802524799153","0.986407574397459","0.328802524799153","0","0.657605049598306","0.328802524799153","0.328802524799153","0.657605049598306","0.657605049598306","0","0","0","0","0.328802524799153","0"
"917","18.386317","0","0","0","0","0","0","0.32837763967448","1.31351055869792","0.32837763967448","0.32837763967448","0.65675527934896","1.31351055869792","0.98513291902344","1.31351055869792","0.65675527934896","0","0.32837763967448","0.98513291902344","0.32837763967448","0.65675527934896","0.98513291902344","0","0.98513291902344","0","0.98513291902344","0.98513291902344","0.98513291902344","0.65675527934896","0.65675527934896","0.32837763967448","0.32837763967448","0.32837763967448","0","1.31351055869792","0.98513291902344","0.98513291902344","1.6418881983724","0.65675527934896","0.32837763967448","1.31351055869792","0.65675527934896","0.32837763967448","0.32837763967448","0","0.98513291902344","0.65675527934896","0.32837763967448","1.6418881983724","1.31351055869792","0.32837763967448","0","1.6418881983724","0.98513291902344","0.32837763967448","0.32837763967448","0.65675527934896","1.31351055869792","0","0.32837763967448","0","0.98513291902344","0.65675527934896","0","0.98513291902344","0.65675527934896","0.98513291902344","0.32837763967448","0.32837763967448","0.32837763967448","0","0","0.32837763967448"
"918","18.40887","0","0","0","0","0","0","0","1.31183073205565","3.27957683013913","0.327957683013912","0.655915366027825","0.327957683013912","0.327957683013912","1.63978841506956","0","0.655915366027825","0.327957683013912","0.983873049041737","0","0.983873049041737","1.63978841506956","1.31183073205565","0.327957683013912","0","0.655915366027825","2.29570378109739","0.655915366027825","0.327957683013912","2.6236614641113","0.327957683013912","0.655915366027825","1.31183073205565","0","0.327957683013912","0.983873049041737","0.655915366027825","0.655915366027825","0.655915366027825","0.983873049041737","1.31183073205565","0.327957683013912","0.327957683013912","0.327957683013912","0.655915366027825","0.327957683013912","0","0.327957683013912","0","1.63978841506956","1.31183073205565","0","0.327957683013912","0.327957683013912","0","1.31183073205565","1.63978841506956","1.63978841506956","0.655915366027825","0.655915366027825","0","1.31183073205565","0.327957683013912","0","0.983873049041737","0.655915366027825","0.655915366027825","0.983873049041737","0.327957683013912","0","0","0","0"
"919","18.431627","0.436714945339217","0","0","0","0","0","1.31014483601765","0.982608627013236","0.982608627013236","1.63768104502206","1.63768104502206","0.655072418008824","1.96521725402647","1.63768104502206","0","0.655072418008824","1.63768104502206","0.982608627013236","0.655072418008824","1.31014483601765","0","0.655072418008824","0.982608627013236","0","0.327536209004412","0.327536209004412","0.655072418008824","0.982608627013236","0.655072418008824","0.982608627013236","1.31014483601765","0.655072418008824","0","1.31014483601765","0.982608627013236","0.327536209004412","0.982608627013236","1.63768104502206","0.655072418008824","1.63768104502206","0.327536209004412","0","0.327536209004412","0.655072418008824","0.982608627013236","0.982608627013236","0.327536209004412","1.31014483601765","1.63768104502206","0.655072418008824","0.327536209004412","0.327536209004412","0","0.655072418008824","0.655072418008824","1.63768104502206","0.655072418008824","0.982608627013236","0.327536209004412","0","0.327536209004412","0.327536209004412","0.655072418008824","0.655072418008824","0.655072418008824","0.982608627013236","0.655072418008824","0","0","0.655072418008824","0","0"
"920","18.454585","0.436151095746787","0.327113321810089","0","0","0","0","0.981339965430268","1.30845328724036","0.654226643620179","0.981339965430268","0.981339965430268","0.654226643620179","0.327113321810089","1.30845328724036","0","0.981339965430268","0.327113321810089","0.654226643620179","0.981339965430268","0.981339965430268","0.327113321810089","0.327113321810089","0.654226643620179","0","1.63556660905045","1.30845328724036","1.96267993086054","0.327113321810089","0.981339965430268","0.981339965430268","1.63556660905045","0.327113321810089","0","0.981339965430268","0.654226643620179","0.327113321810089","0.981339965430268","0.327113321810089","0.981339965430268","0.981339965430268","0.981339965430268","0","0.327113321810089","0.654226643620179","0.654226643620179","1.30845328724036","1.63556660905045","1.30845328724036","2.61690657448071","0","0","1.63556660905045","0.654226643620179","0.327113321810089","0.654226643620179","0.327113321810089","0.654226643620179","0.327113321810089","0.327113321810089","0.654226643620179","0.327113321810089","0.654226643620179","0","1.30845328724036","0.981339965430268","0.981339965430268","1.30845328724036","0","0","0.327113321810089","0.327113321810089","0"
"921","18.477219","0","0","0","0","0","0","1.63349330572452","0.980095983434713","0.326698661144904","0.653397322289809","0.653397322289809","0.653397322289809","0.653397322289809","0.653397322289809","0.326698661144904","1.96019196686943","0.980095983434713","0","0.980095983434713","0","0.326698661144904","0.326698661144904","0.980095983434713","0","0.653397322289809","0.653397322289809","0.326698661144904","2.28689062801433","0.980095983434713","0.980095983434713","0.980095983434713","1.30679464457962","0.653397322289809","0.653397322289809","0.326698661144904","0.980095983434713","0.980095983434713","0.653397322289809","0.653397322289809","0.980095983434713","0.653397322289809","0","0.980095983434713","0.653397322289809","0.980095983434713","0.980095983434713","0.980095983434713","0.980095983434713","1.63349330572452","0.653397322289809","0","0.980095983434713","0.326698661144904","0","0.980095983434713","1.63349330572452","0.326698661144904","1.30679464457962","0.653397322289809","0","0.326698661144904","0.653397322289809","0.653397322289809","2.61358928915923","0.326698661144904","1.30679464457962","0.980095983434713","0","0","0","0.326698661144904","0"
"922","18.500063","0","0","0.326282414580732","0","0.652564829161465","0.326282414580732","1.30512965832293","0.652564829161465","1.30512965832293","1.63141207290366","1.30512965832293","1.63141207290366","0.978847243742197","0.326282414580732","0","0.326282414580732","0.326282414580732","1.30512965832293","0","1.30512965832293","0.978847243742197","2.28397690206513","0.978847243742197","0","0.978847243742197","1.30512965832293","0.326282414580732","0","1.63141207290366","0.652564829161465","1.63141207290366","0.326282414580732","0","0.652564829161465","1.63141207290366","1.30512965832293","1.30512965832293","1.30512965832293","1.30512965832293","1.63141207290366","1.95769448748439","0.326282414580732","0.978847243742197","0.326282414580732","0.978847243742197","1.63141207290366","0.652564829161465","0.326282414580732","1.95769448748439","0.652564829161465","0.326282414580732","1.30512965832293","0.326282414580732","0.326282414580732","0.326282414580732","0.652564829161465","1.95769448748439","1.30512965832293","0.326282414580732","0","0.326282414580732","1.63141207290366","0","0.978847243742197","0.978847243742197","0.326282414580732","0.652564829161465","0.652564829161465","0.652564829161465","0","0","0"
"923","18.523112","0","0","0","0","0","0","1.62932361308245","1.62932361308245","1.95518833569894","1.30345889046596","0.32586472261649","0.651729445232979","0.977594167849469","1.30345889046596","0","0.651729445232979","1.30345889046596","0.651729445232979","0","0","1.95518833569894","0.651729445232979","0.977594167849469","0","0.32586472261649","0","1.30345889046596","0.977594167849469","0.32586472261649","1.30345889046596","2.28105305831543","0.651729445232979","0","0.651729445232979","0.977594167849469","1.30345889046596","0.32586472261649","1.62932361308245","1.62932361308245","1.62932361308245","0","0","0.32586472261649","0.32586472261649","0.651729445232979","0.651729445232979","0.651729445232979","0.977594167849469","0.32586472261649","0.977594167849469","0.32586472261649","0.32586472261649","0.32586472261649","0","0.977594167849469","0.651729445232979","0.977594167849469","0.32586472261649","0.32586472261649","0","0","0.32586472261649","0","0.977594167849469","0.32586472261649","0.651729445232979","0.651729445232979","0","0","0.651729445232979","0","0"
"924","18.546009","0","0.325452050246888","0","0","0","0.325452050246888","0.325452050246888","2.6036164019751","1.62726025123444","0.650904100493776","0.976356150740664","1.95271230148133","0.325452050246888","1.30180820098755","0","0.325452050246888","1.95271230148133","0.650904100493776","1.62726025123444","0.325452050246888","1.30180820098755","0.976356150740664","0.325452050246888","0","0.325452050246888","1.30180820098755","0.325452050246888","0.976356150740664","0.650904100493776","1.62726025123444","1.95271230148133","1.30180820098755","0","0.976356150740664","0.650904100493776","1.30180820098755","0.976356150740664","0.650904100493776","0.976356150740664","0.976356150740664","1.30180820098755","0.325452050246888","1.30180820098755","0.325452050246888","0.325452050246888","0.650904100493776","0.650904100493776","2.27816435172821","0.325452050246888","1.30180820098755","0.325452050246888","0.976356150740664","0","0","2.27816435172821","0.976356150740664","1.30180820098755","0","0.650904100493776","0.325452050246888","0","0.650904100493776","1.30180820098755","0","0.976356150740664","0.976356150740664","0.650904100493776","0","0","0.325452050246888","0","0"
"925","18.56876","0","0","0","0","0","0.325044233079241","1.30017693231696","1.30017693231696","0.325044233079241","0.975132699237722","2.60035386463393","1.6252211653962","1.30017693231696","0.650088466158481","0.325044233079241","0.650088466158481","0.325044233079241","0","0.650088466158481","0.975132699237722","0.325044233079241","1.30017693231696","0.650088466158481","0.325044233079241","0","0.975132699237722","0.975132699237722","0.975132699237722","0.650088466158481","1.6252211653962","0.650088466158481","1.30017693231696","0","0.650088466158481","0.975132699237722","0.650088466158481","0.650088466158481","0.650088466158481","0.975132699237722","0.975132699237722","0.975132699237722","0","0.325044233079241","0.650088466158481","0.650088466158481","0.325044233079241","0.325044233079241","0.975132699237722","0.650088466158481","0.650088466158481","0.325044233079241","0.325044233079241","0.325044233079241","0.325044233079241","0.975132699237722","0","0.650088466158481","0.650088466158481","0.650088466158481","0.325044233079241","0.650088466158481","0.975132699237722","0.650088466158481","1.6252211653962","0","0.650088466158481","1.95026539847544","0.325044233079241","0","0","0","0"
"926","18.59172","0","0","0","0","0","0","0.97390471405353","0.32463490468451","1.29853961873804","0.32463490468451","1.29853961873804","0.97390471405353","0.97390471405353","0.97390471405353","0","0.64926980936902","0.32463490468451","0.32463490468451","0.97390471405353","0","0.64926980936902","0.64926980936902","1.29853961873804","0","0.64926980936902","0.97390471405353","0.32463490468451","0.64926980936902","0.32463490468451","0.97390471405353","0.32463490468451","1.29853961873804","0","1.29853961873804","0.97390471405353","0","0.97390471405353","0.97390471405353","1.62317452342255","0.64926980936902","0.64926980936902","0.32463490468451","1.29853961873804","1.29853961873804","0.64926980936902","0","1.29853961873804","0.32463490468451","1.62317452342255","0.64926980936902","0.32463490468451","0.64926980936902","0","0.64926980936902","0.32463490468451","0.64926980936902","0.64926980936902","0.32463490468451","0.32463490468451","0.32463490468451","0.64926980936902","0.32463490468451","0.64926980936902","1.29853961873804","0","0.32463490468451","0.64926980936902","0","0.32463490468451","0.32463490468451","0","0.32463490468451"
"927","18.614884","0","0","0","0","0","0","0.324224202357799","0.972672607073397","0.648448404715598","0.648448404715598","1.621121011789","0.648448404715598","1.621121011789","1.2968968094312","0.324224202357799","0.324224202357799","0.648448404715598","0.972672607073397","0","0.972672607073397","0.648448404715598","0","1.2968968094312","0","0.324224202357799","1.2968968094312","0.648448404715598","0","0.648448404715598","0.324224202357799","0.648448404715598","0.972672607073397","0","1.2968968094312","0.972672607073397","0.648448404715598","1.2968968094312","2.26956941650459","0.648448404715598","0.972672607073397","3.56646622593579","0.324224202357799","1.2968968094312","0.972672607073397","1.2968968094312","0.324224202357799","0.324224202357799","2.59379361886239","0.324224202357799","0.648448404715598","0.324224202357799","1.94534521414679","0.324224202357799","0.324224202357799","0.324224202357799","0.324224202357799","0.648448404715598","0","0","0","1.2968968094312","1.2968968094312","0.972672607073397","0.972672607073397","0.324224202357799","1.2968968094312","1.94534521414679","0","0.324224202357799","0","0","0"
"928","18.637898","0","0","0","0","0.323818398160167","0","0.323818398160167","1.29527359264067","0.9714551944805","0.647636796320333","1.61909199080083","0.9714551944805","0.647636796320333","0.9714551944805","0","1.29527359264067","0.647636796320333","0","0.9714551944805","0.647636796320333","1.29527359264067","1.942910388961","1.29527359264067","0","1.61909199080083","0.647636796320333","0.9714551944805","0.323818398160167","0.647636796320333","0.323818398160167","0.9714551944805","0.647636796320333","0.323818398160167","1.29527359264067","0.323818398160167","0","1.61909199080083","0.647636796320333","0.647636796320333","1.942910388961","0","0.323818398160167","0","0.647636796320333","0.647636796320333","0.323818398160167","1.29527359264067","1.29527359264067","0.323818398160167","1.29527359264067","0","0.9714551944805","0.647636796320333","0.323818398160167","0.323818398160167","0.323818398160167","0.9714551944805","0.323818398160167","0.323818398160167","0.323818398160167","1.29527359264067","0.323818398160167","0","0.9714551944805","0.9714551944805","1.29527359264067","0.647636796320333","0.647636796320333","0.323818398160167","0","0.647636796320333","0"
"929","18.660765","0","0","0","0","0","0","1.61708691950614","0.646834767802457","0.323417383901228","0.323417383901228","0.646834767802457","1.61708691950614","1.29366953560491","1.94050430340737","0.323417383901228","0.323417383901228","1.29366953560491","0.646834767802457","0.970252151703685","0.646834767802457","0.970252151703685","0.323417383901228","1.29366953560491","0","0.323417383901228","1.94050430340737","1.29366953560491","1.29366953560491","0.323417383901228","0.970252151703685","0.646834767802457","0","0","0.323417383901228","0.646834767802457","0","0.970252151703685","1.29366953560491","0.970252151703685","1.61708691950614","0.646834767802457","0","0.970252151703685","1.29366953560491","0.970252151703685","0.646834767802457","1.29366953560491","0.323417383901228","1.29366953560491","1.29366953560491","0.323417383901228","0.970252151703685","0.646834767802457","0","0.646834767802457","1.29366953560491","0.970252151703685","0.970252151703685","0.323417383901228","0","0.323417383901228","2.2639216873086","0","0.970252151703685","1.29366953560491","1.29366953560491","0.323417383901228","0.646834767802457","0","0","0.646834767802457","0"
"930","18.683842","0.43068652786528","0","0.323014895898959","0","0","0","0.969044687696877","0.323014895898959","1.93808937539375","0.969044687696877","0.323014895898959","0.323014895898959","0.969044687696877","0.969044687696877","0","0.323014895898959","0.323014895898959","0.646029791797918","0.646029791797918","0.646029791797918","0.323014895898959","0.969044687696877","0.646029791797918","0","0.323014895898959","1.29205958359584","0.969044687696877","0.969044687696877","0.323014895898959","0.969044687696877","0.969044687696877","1.29205958359584","0.323014895898959","0.323014895898959","0.646029791797918","0.969044687696877","0.969044687696877","0.323014895898959","0.646029791797918","1.93808937539375","0.969044687696877","0.323014895898959","1.29205958359584","0.969044687696877","0.323014895898959","0.969044687696877","0","0.646029791797918","1.29205958359584","0.969044687696877","0","1.93808937539375","0.323014895898959","0.323014895898959","0.646029791797918","1.61507447949479","0.323014895898959","0.969044687696877","0.323014895898959","0","0.323014895898959","0.969044687696877","0.969044687696877","0.646029791797918","0.323014895898959","2.26110427129271","0.646029791797918","0","0","0","0.323014895898959","0.646029791797918"
"931","18.707122","0","0","0","0","0","0","0.967833310404764","1.29044441387302","0.645222206936509","0.645222206936509","0.322611103468255","0.967833310404764","2.25827772427778","0.645222206936509","0.322611103468255","0.645222206936509","1.29044441387302","0.322611103468255","0.322611103468255","2.25827772427778","0.645222206936509","0.645222206936509","0.967833310404764","0","0","1.93566662080953","0.645222206936509","0.967833310404764","1.29044441387302","1.61305551734127","1.61305551734127","0.645222206936509","0.322611103468255","0.967833310404764","0.645222206936509","0.322611103468255","0.322611103468255","0","0.645222206936509","0.322611103468255","0.967833310404764","0.645222206936509","0.967833310404764","0.645222206936509","1.93566662080953","0.967833310404764","0.322611103468255","2.58088882774604","0.322611103468255","0.967833310404764","0","0.322611103468255","0.322611103468255","0.645222206936509","1.29044441387302","1.29044441387302","0.322611103468255","0","0","0","0.322611103468255","1.61305551734127","0.645222206936509","0.967833310404764","0.322611103468255","0.322611103468255","0.967833310404764","0","0.322611103468255","0.322611103468255","0","0"
"932","18.730253","0","0","0","0.322212107584605","0.322212107584605","0","0.966636322753814","0.322212107584605","2.25548475309223","0.644424215169209","0.966636322753814","0.966636322753814","1.28884843033842","0.966636322753814","0.322212107584605","0.966636322753814","1.61106053792302","0.322212107584605","1.28884843033842","1.93327264550763","1.61106053792302","0.644424215169209","1.28884843033842","0.322212107584605","1.28884843033842","0.644424215169209","1.61106053792302","2.25548475309223","0.644424215169209","0.322212107584605","0.322212107584605","0.966636322753814","0","0","1.93327264550763","0.644424215169209","1.28884843033842","1.93327264550763","1.61106053792302","0.322212107584605","0.966636322753814","0","0.322212107584605","0","0.966636322753814","1.28884843033842","1.61106053792302","1.61106053792302","0.966636322753814","0.644424215169209","0","0.322212107584605","0.966636322753814","1.61106053792302","0.644424215169209","0","0.644424215169209","0.644424215169209","0","0","1.93327264550763","0.644424215169209","0.322212107584605","0.322212107584605","0.644424215169209","0.322212107584605","0.322212107584605","0.322212107584605","0.322212107584605","0","0","0"
"933","18.753239","0.429090380256883","0","0","0","0","0","0.643635570385327","1.60908892596332","1.28727114077065","0.643635570385327","0.643635570385327","2.25272449634865","0.965453355577991","0.965453355577991","0.321817785192664","0.965453355577991","0","1.28727114077065","0.965453355577991","1.60908892596332","1.93090671115598","0.321817785192664","0.965453355577991","0","0.321817785192664","0.643635570385327","0.643635570385327","0.965453355577991","0.965453355577991","0.321817785192664","0.965453355577991","0.965453355577991","0.321817785192664","1.28727114077065","0.643635570385327","0.965453355577991","1.93090671115598","1.93090671115598","0.321817785192664","1.93090671115598","0.965453355577991","0","0.321817785192664","0.643635570385327","1.28727114077065","1.28727114077065","0.321817785192664","0.643635570385327","0.643635570385327","0.965453355577991","0.321817785192664","1.28727114077065","0.965453355577991","1.93090671115598","0.643635570385327","0.321817785192664","1.28727114077065","0.643635570385327","0.321817785192664","0.321817785192664","0","0.965453355577991","0.321817785192664","0.965453355577991","0.965453355577991","0.965453355577991","0","0","0","0.321817785192664","0","0"
"934","18.776611","0","0","0","0","0","0.321419049133247","0.964257147399742","1.60709524566624","0.964257147399742","1.92851429479948","1.60709524566624","1.28567619653299","0.964257147399742","0.964257147399742","0","1.28567619653299","0.642838098266495","0.964257147399742","0","1.28567619653299","1.60709524566624","0.321419049133247","0.321419049133247","0.321419049133247","0.321419049133247","1.28567619653299","0.642838098266495","0.321419049133247","1.60709524566624","0.321419049133247","1.28567619653299","1.28567619653299","0","0.964257147399742","0.642838098266495","0.642838098266495","0.964257147399742","0.964257147399742","0.964257147399742","0.321419049133247","1.60709524566624","0.642838098266495","0.321419049133247","1.28567619653299","0.964257147399742","1.92851429479948","0.321419049133247","0.321419049133247","0.964257147399742","0.321419049133247","0","0.964257147399742","0.321419049133247","0.964257147399742","0","0","1.60709524566624","0.642838098266495","0.964257147399742","0","0.642838098266495","1.60709524566624","0.964257147399742","1.28567619653299","0.964257147399742","0.642838098266495","0.642838098266495","0","0","0","0.321419049133247","0"
"935","18.799829","0.428033510360687","0.642050265541031","0.321025132770516","0","0","0","2.24717592939361","1.28410053108206","1.92615079662309","0.963075398311547","0.963075398311547","1.60512566385258","0.963075398311547","0.642050265541031","0","0.963075398311547","0","1.60512566385258","0.963075398311547","0.321025132770516","0.642050265541031","1.92615079662309","0.963075398311547","0","0.963075398311547","1.28410053108206","0.642050265541031","0","1.60512566385258","0.963075398311547","1.28410053108206","0.321025132770516","0","0.963075398311547","0","0.642050265541031","1.28410053108206","1.60512566385258","1.60512566385258","0.963075398311547","1.28410053108206","0.963075398311547","0.963075398311547","0.321025132770516","0.321025132770516","1.92615079662309","1.28410053108206","1.60512566385258","0.642050265541031","0.642050265541031","0","0.321025132770516","0.963075398311547","0.321025132770516","1.92615079662309","1.92615079662309","0.963075398311547","0.963075398311547","0.321025132770516","0","0.321025132770516","1.28410053108206","0","0.321025132770516","0.963075398311547","0","0.963075398311547","0","0","0.321025132770516","0.321025132770516","0"
"936","18.8229","0.427514483860053","0","0","0","0","0","0.961907588685121","1.28254345158016","0.32063586289504","0.32063586289504","2.24445104026528","1.6031793144752","1.6031793144752","1.28254345158016","0","0.961907588685121","0.641271725790081","0.641271725790081","0.641271725790081","1.92381517737024","0.32063586289504","1.28254345158016","0.32063586289504","0.961907588685121","1.28254345158016","2.24445104026528","0.641271725790081","0.641271725790081","1.92381517737024","0.641271725790081","1.28254345158016","1.6031793144752","0","0.961907588685121","0.961907588685121","0.961907588685121","0.961907588685121","2.24445104026528","0.641271725790081","1.6031793144752","0","0.32063586289504","0","0.961907588685121","0.641271725790081","0.961907588685121","0.961907588685121","1.28254345158016","0.961907588685121","1.92381517737024","0","2.24445104026528","0.32063586289504","0","1.28254345158016","1.28254345158016","0.961907588685121","0","0.641271725790081","0","0.641271725790081","0.961907588685121","0.641271725790081","1.28254345158016","0.961907588685121","0.961907588685121","0.641271725790081","0.32063586289504","0","0","0","0"
"937","18.846182","0","0","0","0","0","0","0.640490392126708","1.60122598031677","0.640490392126708","1.60122598031677","1.28098078425342","0.640490392126708","1.28098078425342","0","0","0.960735588190062","0.320245196063354","1.28098078425342","1.28098078425342","1.92147117638012","0.320245196063354","1.60122598031677","1.60122598031677","0.640490392126708","0.640490392126708","0.960735588190062","0.640490392126708","0.320245196063354","0.320245196063354","0.640490392126708","1.28098078425342","2.24171637244348","0","0.640490392126708","0.960735588190062","0.640490392126708","1.60122598031677","1.28098078425342","1.92147117638012","0.960735588190062","0.640490392126708","0.320245196063354","0.320245196063354","0","1.60122598031677","1.28098078425342","0.640490392126708","0.960735588190062","1.92147117638012","1.60122598031677","0.960735588190062","1.92147117638012","0.640490392126708","0.320245196063354","0.320245196063354","0.960735588190062","1.28098078425342","0.640490392126708","1.28098078425342","0","0.960735588190062","0","1.28098078425342","0.320245196063354","1.28098078425342","0.320245196063354","0.320245196063354","0.640490392126708","0","0.320245196063354","0.640490392126708","0"
"938","18.869671","0","0.639706491445826","0","0","0","0","1.27941298289165","0","0.639706491445826","0.639706491445826","0.959559737168739","0.639706491445826","1.59926622861457","0.959559737168739","0","1.27941298289165","0.959559737168739","0.639706491445826","0.959559737168739","0.639706491445826","0.319853245722913","0.959559737168739","1.27941298289165","0","0.639706491445826","2.23897272006039","0.639706491445826","0","1.27941298289165","0.959559737168739","1.59926622861457","0.639706491445826","0","1.59926622861457","0.639706491445826","0.319853245722913","0.319853245722913","0.959559737168739","0.959559737168739","2.55882596578331","0.319853245722913","0","1.27941298289165","0.639706491445826","1.27941298289165","1.27941298289165","0.639706491445826","1.91911947433748","0.959559737168739","1.59926622861457","0","0.639706491445826","1.27941298289165","0.959559737168739","0","2.55882596578331","0","0","1.59926622861457","0","1.59926622861457","1.59926622861457","0.319853245722913","0.639706491445826","0.639706491445826","1.27941298289165","0","0.319853245722913","0.639706491445826","0","0","0"
